,REGION,COD_BNA,NOMBRE,ESTADO,ESTE_84,NORTE_84,COD_CUEN,COD_SUBC,COD_SSUBC,NOM_SSUBC,NOM_CUEN,NOM_SUBC,CINE_REG,COD_REG,NOM_REG,CINE_PROV,COD_PROV,NOM_PROV,CINE_COM,COD_COM,NOM_COM
537,2,02240004-5,QUEBRADA FARELLONES,Vigentes,360200,7387754,022,0224,02240,Costeras Entre Quebrada Chacaya y Quebrada Caracoles,Costeras R.Loa-Q.Caracoles,Costeras entre Q. Chacaya y Q. Caracoles,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
538,2,02710003-1,ANTOFAGASTA,Vigentes,358534,7389666,022,0224,02240,Costeras Entre Quebrada Chacaya y Quebrada Caracoles,Costeras R.Loa-Q.Caracoles,Costeras entre Q. Chacaya y Q. Caracoles,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
539,2,02240005-3,QUEBRADA LA CADENA,Vigentes,359732,7386365,027,0271,02710,Quebrada Caracoles Entre Quebrada El Buitre y Salar del Carmen,Quebrada Caracoles,Q. Caracoles entre Quebrada El Buitre y  Salar del Carmen,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
540,2,02760000-K,QUEBRADA EL TORO,Vigentes,357622,7381792,027,0276,02760,Quebrada Caracoles Entre Salares Navidad y del Carmen (Inclusive) y Desembocadura,Quebrada Caracoles,Q. Caracoles entre Salares Navidad y del Carmen (inclusive) y desembocadura,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
541,2,02900000-K,UNIVERSIDAD DE ANTOFAGASTA,Vigentes,355138,7378045,028,0282,02820,Quebrada La Negra Entre Quebrada Grande y Desembocadura,Quebrada la Negra,Q. La Negra (de Mateo) entre Q. Grande y desembocadura,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
542,2,02900001-8,QUEBRADA JARDINES DEL SUR,Vigentes,355138,7378045,028,0282,02820,Quebrada La Negra Entre Quebrada Grande y Desembocadura,Quebrada la Negra,Q. La Negra (de Mateo) entre Q. Grande y desembocadura,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
543,2,02650001-K,SALAR DE PUNTA NEGRA,Vigentes,507342,7285332,026,0265,02650,Salar Punta Negra,Endorreicas Salar Atacama-Vertiente Pacifico,Salar Punta Negra,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
544,2,02650002-8,QUEBRADA GUANAQUEROS,Vigentes,545305,7296794,026,0265,02650,Salar Punta Negra,Endorreicas Salar Atacama-Vertiente Pacifico,Salar Punta Negra,02,2,Antofagasta,021,21,Antofagasta,02101,2101,Antofagasta
545,10,10425001-7,PUERTO MONTT,Vigentes,671522,5407833,104,1041,10411,Rio Maullin Entre Desague Lago Llanquihue y Rio Calabozo,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Maullin,10,10,Los Lagos,101,101,Llanquihue,10101,10101,Puerto Montt
546,10,10430001-4,LAGO CHAPO,Vigentes,700916,5412232,104,1043,10431,Rio Chamiza Entre Desague Lago Chapo y Bajo Estero Pangal,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Chamiza,10,10,Los Lagos,101,101,Llanquihue,10101,10101,Puerto Montt
547,10,10430005-7,LAGO CHAPO (LM),Vigentes,702367,5410233,104,1043,10430,Lago Chapo,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Chamiza,10,10,Los Lagos,101,101,Llanquihue,10101,10101,Puerto Montt
548,10,10432006-6,PRUEBA GPRS9,Vigentes,677627,5403499,104,1042,10425,Costeras entre Punta Ilque y Rio Chamiza,Cuencas e Islas entre R.Bueno y R. Puelo,Costeras e Islas entre Rio Maullin y Rio Chamiza,10,10,Los Lagos,101,101,Llanquihue,10101,10101,Puerto Montt
549,10,10901004-9,CASTRO 2  (DOH),Vigentes,600760,5296177,109,1090,10901,Costeras Vertiente este Entre Estero San Juan y Punta Ahoni,Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10201,10201,Castro
550,2,02942001-7,AGUAS VERDES,Vigentes,403184,7190296,029,0294,02942,Quebrada Taltal Entre Quebrada del Chaco y Bajo Junta Quebrada Corcovado,Costeras entre Q. la Negra y Q. Pan de Azucar,Quebrada de Taltal,02,2,Antofagasta,021,21,Antofagasta,02104,2104,Taltal
551,2,02943001-2,TAL-TAL,Vigentes,350495,7189132,029,0294,02943,Quebrada Taltal Entre Quebrada Corcovado y Desembocadura,Costeras entre Q. la Negra y Q. Pan de Azucar,Quebrada de Taltal,02,2,Antofagasta,021,21,Antofagasta,02104,2104,Taltal
552,2,02943002-0,TAL-TAL (DCP),Vigentes,351156,7189527,029,0294,02943,Quebrada Taltal Entre Quebrada Corcovado y Desembocadura,Costeras entre Q. la Negra y Q. Pan de Azucar,Quebrada de Taltal,02,2,Antofagasta,021,21,Antofagasta,02104,2104,Taltal
553,2,02943003-9,QUEBRADA TALTAL,Vigentes,351156,7189527,029,0294,02943,Quebrada Taltal Entre Quebrada Corcovado y Desembocadura,Costeras entre Q. la Negra y Q. Pan de Azucar,Quebrada de Taltal,02,2,Antofagasta,021,21,Antofagasta,02104,2104,Taltal
554,10,10350001-K,FRESIA,Vigentes,633123,5442566,103,1035,10350,Rio Toro bajo junta Rio Norte,Rio Bueno,Rio Negro,10,10,Los Lagos,101,101,Llanquihue,10104,10104,Fresia
555,2,02210002-5,TOCOPILLA,Vigentes,377864,7557328,022,0221,02210,Costeras Entre Quebrada Iquine y Quebrada Tocopila (Inclusive),Costeras R.Loa-Q.Caracoles,Costeras entre Q. Iquine y Q.Tocopilla (inclusive),02,2,Antofagasta,023,23,Tocopilla,02301,2301,Tocopilla
556,2,02210003-3,QUEBRADA BARRILES,Vigentes,377912,7557812,022,0221,02210,Costeras Entre Quebrada Iquine y Quebrada Tocopila (Inclusive),Costeras R.Loa-Q.Caracoles,Costeras entre Q. Iquine y Q.Tocopilla (inclusive),02,2,Antofagasta,023,23,Tocopilla,02301,2301,Tocopilla
557,12,12809001-0,PORVENIR,Vigentes,408721,4094140,128,1280,12809,Costeras entre A. de la Puerta y Cabo Monmouth,Tierra del Fuego,"Costeras del Estrecho Magallanes, entre Frontera y Cabo Monmouth",12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12301,12301,Porvenir
558,12,12815001-3,ONAISIN EN MARIA CRISTINA,Vigentes,482138,4093651,128,1281,12814,Costeras entre Cta. Puerto Nuevo y Rio Pantanos,Tierra del Fuego,Costeras Bahia Inutil (entre Cabo Monmouth y Cabo Nose),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12301,12301,Porvenir
559,12,12863001-5,SAN SEBASTIAN,Vigentes,522597,4091997,128,1286,12863,Rio San Martin Hasta Frontera,Tierra del Fuego,Cuencas Atlanticas hasta Frontera entre Arroyo Alfa (incl.) y Afluentes R. Grande (Arg.),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12301,12301,Porvenir
560,8,08240000-1,FARO ISLA QUIRIQUINA,Vigentes,674407,5946800,082,0824,08240,Isla Quiriquina,Costeras e Islas entre Rio Itata y Rio Bio-Bio,Isla Quiriquina,08,8,Biobío,081,81,Concepción,08110,8110,Talcahuano
561,8,08230000-7,GOBERNACION MARITIMA DE TALCAHUANO,Vigentes,668501,5935881,082,0823,08230,Costeras entre Rio Andalien y Rio Bio-Bio,Costeras e Islas entre Rio Itata y Rio Bio-Bio,Costeras entre Rio Andalien Y Rio Bio-Bio,08,8,Biobío,081,81,Concepción,08110,8110,Talcahuano
562,10,10141001-3,CATAMUTUN,Vigentes,655957,5552187,101,1014,10141,Rio Futa Bajo Estero Catamatun,Rio Valdivia,R. Valdivia Bajo,14,14,Los Ríos,142,142,Ranco,14201,14201,La Unión
563,10,10313001-8,RIO LLOLLELHUE EN LA UNION,Vigentes,662632,5536945,103,1031,10313,Rio Llollehue Entre Estero Cu¤o Cu¤o y Rio Bueno,Rio Bueno,Rio Bueno entre Lago Ranco y Rio Pilmaiquen,14,14,Los Ríos,142,142,Ranco,14201,14201,La Unión
564,10,10372001-K,VENECIA,Vigentes,633550,5549527,103,1037,10370,Rio Bueno entre Rio Rahue y Laguna de La Trinidad,Rio Bueno,R.  Bueno Bajo,14,14,Los Ríos,142,142,Ranco,14201,14201,La Unión
565,3,03340001-2,CALDERA,Vigentes,319788,7004692,033,0334,03340,Costeras Entre Quebrada del Morado y Rio Copiapo,Costeras e Islas R.Salado-R.Copiapo,Costeras entre Quebrada del Morado y Rio Copiapo,03,3,Atacama,031,31,Copiapó,03102,3102,Caldera
566,13,05730016-7,TERRAZA OFICINAS CENTRALES DGA,Vigentes,347173,6297768,057,0573,05730,Rio Mapocho Entre Estero de Las Rosas y Estero Lampa y Bajo Zanjon de la Aguada,Rio Maipo,Mapocho Bajo,13,13,Metropolitana de Santiago,131,131,Santiago,13101,13101,Santiago
567,8,08520000-3,CARANPANGUE,Vigentes,655867,5875292,085,0852,08520,Rio Lia,Rio Carampangue,Rio Lia,08,8,Biobío,082,82,Arauco,08202,8202,Arauco
568,1,01044001-7,RIO CANCOSA EN EL TAMBO,Vigentes,543146,7804320,010,0104,01044,Rio Sacaya,Altiplanicas,Entre Estero Sencata y Rio Sacaya,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
569,1,01050004-4,RIO COLLACAGUA EN PEÑABLANCA,Vigentes,516357,7777125,010,0105,01050,R.  Collacagua,Altiplanicas,Salar Del Huasco,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
570,1,01050007-9,COYACAGUA,Vigentes,517753,7784315,010,0105,01050,R.  Collacagua,Altiplanicas,Salar Del Huasco,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
571,1,01050009-5,DIABLO MARCA,Vigentes,503346,7776951,010,0105,01050,R.  Collacagua,Altiplanicas,Salar Del Huasco,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
572,1,01050010-9,SILLILLICA,Vigentes,527396,7769927,010,0105,01050,R.  Collacagua,Altiplanicas,Salar Del Huasco,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
573,1,01730018-0,LAGUNILLAS (PAMPA LIRIMA),Vigentes,518466,7796911,010,0105,01050,R.  Collacagua,Altiplanicas,Salar Del Huasco,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
574,1,01051004-K,ALTOS DEL HUASCO,Vigentes,511186,7752947,010,0105,01051,Salar del Huasco,Altiplanicas,Salar Del Huasco,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
575,1,01770002-2,QUEBRADA CAYA,Vigentes,506853,7705149,017,0177,01770,Quebrada de Chacarilla,Pampa del Tamarugal,Quebrada de Chacarilla,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
576,1,01700009-8,COPOSA,Vigentes,530475,7713450,010,0107,01070,Salar de Coposa,Altiplanicas,Salar de Coposa,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
577,1,01080001-3,UJINA,Vigentes,538722,7680944,010,0108,01080,Salar de Michincha,Altiplanicas,Salar de Michincha,01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
578,1,02113001-K,RIO HUATACONDO EN COPAQUIRE,Vigentes,511694,7685698,021,0211,02113,Salar de Llamara,Rio Loa,Loa Medio (entre R.  Salado y Q. de Barrera),01,1,Tarapacá,014,14,Tamarugal,01405,1405,Pica
579,13,05730039-6,QUEBRADA DE MACUL,Vigentes,359320,6292012,057,0573,05730,Rio Mapocho Entre Estero de Las Rosas y Estero Lampa y Bajo Zanjon de la Aguada,Rio Maipo,Mapocho Bajo,13,13,Metropolitana de Santiago,131,131,Santiago,13110,13110,La Florida
580,6,06008009-7,CANAL SAUZAL EN PUENTE TERMAS,Vigentes,356748,6210031,060,0600,06008,Rio Cachapoal entre Rio Pangal y Rio Claro,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
581,6,06006001-0,RIO PANGAL EN PANGAL,Vigentes,377203,6209222,060,0600,06006,Rio Pangal entre Rio Blanco y Rio Cachapoal,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
582,6,06003001-4,RIO CACHAPOAL 5 KM. AGUAS ABAJO JUNTA CORTADERAL,Vigentes,374870,6197990,060,0600,06003,Rio Cachapoal entre Rio Cortaderal y Rio Pangal,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
583,6,06003004-9,GLACIAR CIPRESES,Vigentes,370112,6177860,060,0600,06003,Rio Cachapoal entre Rio Cortaderal y Rio Pangal,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
584,6,06000003-4,RIO LAS LEÑAS ANTE JUNTA RIO CACHAPOAL,Vigentes,379964,6196870,060,0600,06000,Rio Cachapoal antes junta Rio Cortaderal,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
585,6,06000004-2,LAGUNA EL YESO,Vigentes,388788,6191905,060,0600,06000,Rio Cachapoal antes junta Rio Cortaderal,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
586,6,06002002-7,LOS PEJERREYES,Vigentes,382389,6187020,060,0600,06002,Rio Cotaderal Entre Laguna Pejerreyes y Rio Cachapoal,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
587,6,06001000-5,GLACIAR CORTADERAL,Vigentes,383606,6163250,060,0600,06001,Rio Cortaderal en desembocadura Laguna Pejerreyes,Rio Rapel,Rio Cachapoal Alto (Hasta bajo junta Rio Claro),06,6,Libertador General Bernardo O'Higgins,061,61,Cachapoal,06108,6108,Machalí
588,9,08343001-K,RIO MININCO EN LONGITUDINAL,Vigentes,729380,5806157,083,0834,08343,Rio Mininco,Rio Bio-Bio,Rio Renaico,09,9,La Araucanía,092,92,Malleco,09202,9202,Collipulli
589,9,08343002-8,ENCIMAR MALLECO,Vigentes,753083,5778673,083,0834,08343,Rio Mininco,Rio Bio-Bio,Rio Renaico,09,9,La Araucanía,092,92,Malleco,09202,9202,Collipulli
590,9,08351001-3,RIO MALLECO EN COLLIPULLI,Vigentes,725267,5794997,083,0835,08351,Rio Malleco Entre Rio Niblinto y Estero Cherquenco,Rio Bio-Bio,Rios Malleco y Vergara,09,9,La Araucanía,092,92,Malleco,09202,9202,Collipulli
591,8,08822008-0,CONTULMO,Vigentes,655354,5790665,088,0882,08822,Rio Peleco Entre Junta Rios Tucapel y Leiva y Desague Lago Lanalhue,Costeras Lebu-Paicavi,Rio Paicavi,08,8,Biobío,082,82,Arauco,08204,8204,Contulmo
592,9,09114001-2,LA CABAÑA,Vigentes,665411,5732358,091,0915,09151,Rio Las Damas,Rio Imperial,Rio Imperial,09,9,La Araucanía,091,91,Cautín,09102,9102,Carahue
593,9,09151001-4,CARAHUE,Vigentes,661057,5713466,091,0915,09150,Rio Imperial entre Junta Rios Cautin y Chol Chol y Rio Las Damas,Rio Imperial,Rio Imperial,09,9,La Araucanía,091,91,Cautín,09102,9102,Carahue
594,9,08307002-1,RIO BIO-BIO EN LLANQUEN,Vigentes,298706,5769399,083,0830,08307,Rio Bio-Bio Entre Arriba Junta Rio Ranquil y Rio Lamin,Rio Bio-Bio,Rio Bio-Bio Alto (Hasta despues junta Rio Lamin),09,9,La Araucanía,092,92,Malleco,09205,9205,Lonquimay
595,9,08304004-1,LONQUIMAY,Vigentes,292768,5741044,083,0830,08304,Rio Lonquimay,Rio Bio-Bio,Rio Bio-Bio Alto (Hasta despues junta Rio Lamin),09,9,La Araucanía,092,92,Malleco,09205,9205,Lonquimay
596,9,08301001-0,LIUCURA,Vigentes,318026,5720530,083,0830,08301,Rio Bio-Bio Entre Rio Ruca¤uco y Rio Pehuenco,Rio Bio-Bio,Rio Bio-Bio Alto (Hasta despues junta Rio Lamin),09,9,La Araucanía,092,92,Malleco,09205,9205,Lonquimay
597,9,09412002-0,CURARREHUE,Vigentes,277536,5639541,094,0941,09412,Rio Trancura,Rio Tolten,Rio Pucon,09,9,La Araucanía,091,91,Cautín,09104,9104,Curarrehue
598,9,09412003-9,PUESCO (ADUANA),Vigentes,280317,5620899,094,0941,09412,Rio Trancura,Rio Tolten,Rio Pucon,09,9,La Araucanía,091,91,Cautín,09104,9104,Curarrehue
599,12,12000000-4,FIORDOS TEMPANOS,Vigentes,559953,4590488,120,1200,12000,Costeras Canal Mesier Limite Region - Peninsula Exmouth,Costeras entre Limite Region y Seno Andrew,Costeras del Canal Mesier Entre Limite Region y Peninsula Exmouth,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
600,12,12125001-2,PUERTO EDEN,Vigentes,543272,4558617,121,1212,12125,Costeras  Orientales  Entre  Fiordo  Beauchamp y Fiordo Veto,Islas entre limite Region y Canal Ancho y Estrecho de la Concepcion,Isla Wellington e Isla entre esta y el Oriente,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
601,12,12125002-0,RIO PUNTA EVA EN PUERTO EDEN,Vigentes,542918,4560010,121,1212,12125,Costeras  Orientales  Entre  Fiordo  Beauchamp y Fiordo Veto,Islas entre limite Region y Canal Ancho y Estrecho de la Concepcion,Isla Wellington e Isla entre esta y el Oriente,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
602,12,12210000-6,FIORDO AMALIA,Vigentes,586539,4353661,122,1221,12210,Costeras entre Fiordo Calvo y Fiordo Peel,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Costeras entre Fiordo Calvo y Fiordo Peel,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
603,12,12289001-5,RIO SERRANO EN DESEMBOCADURA,Vigentes,631491,4311005,122,1228,12289,Rio Serrano entre Lago del Toro y desembocadura,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
604,12,12273000-K,GLACIAR BALMACEDA,Vigentes,632116,4301668,122,1227,12273,Costeras entre Laguna azul y rio serrano,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Costeras entre Peninsula Roca y Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
605,12,12271000-9,RIO TALCAHUANO EN PENINSULA ANTONIO VARAS,Vigentes,644760,4264615,122,1227,12271,Costeras del Seno Ultima Esperanza de la Peninsula Antonio Varas,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Costeras entre Peninsula Roca y Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
606,12,12400001-7,CASAS VIEJAS,Vigentes,684769,4268925,124,1240,12400,Rio Hollemberg,"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras del Golfo Almirante Montt y Fiordo Obstruccion,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
607,12,12400003-3,RIO TRANQUILO EN RUTA Nº 9,Vigentes,695594,4253449,124,1240,12400,Rio Hollemberg,"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras del Golfo Almirante Montt y Fiordo Obstruccion,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
608,12,12293001-7,PUERTO NATALES,Vigentes,675403,4264919,122,1229,12293,Costeras entre Rio Natales y limite Cuenca,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Costeras entre Rio Serrano y Rio Hollenberg,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
609,12,12402000-K,LAGO ANIBAL PINTO,Vigentes,675561,4225595,124,1240,12402,Rio Golondrina,"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras del Golfo Almirante Montt y Fiordo Obstruccion,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
610,12,12600001-4,RIO RUBENS EN RUTA N 9,Vigentes,298031,4231169,126,1260,12600,Rio Rubens,Vertiente del Atlantico,Vertiente del Atlantico,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
611,12,12620000-5,PENITENTE ALTO,Vigentes,316845,4212189,126,1262,12620,Rio Penitente en junta con Rio del Medio,Vertiente del Atlantico,Rio Penitente,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
612,12,12403000-5,SENO OBSTRUCCIÓN,Vigentes,672373,4212584,124,1240,12403,Costeras entre Rio Golondrina y Rio Blanco,"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras del Golfo Almirante Montt y Fiordo Obstruccion,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12401,12401,Natales
613,11,11546001-3,CALETA TORTEL,Vigentes,609950,4705413,115,1154,11549,Rio Baker entre Rio del Paso y desembocadura,Rio Baker,R. Baker entre arriba R. de La Colonia y Desembocadura,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11303,11303,Tortel
614,11,11800000-5,FIORDO JORGE MONTT,Vigentes,614337,4654259,118,1180,11800,Costeras del Canal Baker,Costeras entre R. Pascua Limite Region. Archipielago Guayeco,Costeras entre Rio Pascua y Limite Region,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11303,11303,Tortel
615,11,11180000-6,ISLAS HUICHAS,Vigentes,616572,4998719,111,1118,11180,Isla Ester,Costeras e Islas entre R.Palena y R.Aisen,Islas al Este Canal Moraleda,11,11,Aysén del General Carlos Ibáñez del Campo,112,112,Aysén,11201,11201,Aysén
616,11,11342001-4,RIO AYSEN EN PUERTO AYSEN,Vigentes,685996,4969032,113,1134,11342,Rio Aisen entre Rio Riesco y desembocadura,Rio Aisen,Rio Aisen entre Rio Riesco y Desembocadura,11,11,Aysén del General Carlos Ibáñez del Campo,112,112,Aysén,11201,11201,Aysén
617,11,11400001-9,PUERTO CHACABUCO,Vigentes,670752,4963378,114,1140,11400,Costeras del fiordo Aisen hasta Punta Angosta,Costeras e Islas entre R Aisen y R Baker y Canal Gral. Martinez,Costeras entre R.  Aisen y R.  Huemules (incl.),11,11,Aysén del General Carlos Ibáñez del Campo,112,112,Aysén,11201,11201,Aysén
618,11,11318002-1,EL BALSEO,Vigentes,697342,4968711,113,1131,11318,Rio Simpson Entre Rio Correntoso y Rio Aisen,Rio Aisen,Rio Simpson,11,11,Aysén del General Carlos Ibáñez del Campo,112,112,Aysén,11201,11201,Aysén
619,11,11440000-9,LAGUNA SAN RAFAEL,Vigentes,587439,4833737,114,1144,11440,Costeras Entre Rio Exploradores y Ventisquero San  Rafael,Costeras e Islas entre R Aisen y R Baker y Canal Gral. Martinez,Costera y Ventisqueros entre R.  Exploradores y Vent. Benito,11,11,Aysén del General Carlos Ibáñez del Campo,112,112,Aysén,11201,11201,Aysén
620,11,11440001-7,HIELO NORTE EN GLACIAR SAN RAFAEL,Vigentes,607514,4826619,114,1144,11440,Costeras Entre Rio Exploradores y Ventisquero San  Rafael,Costeras e Islas entre R Aisen y R Baker y Canal Gral. Martinez,Costera y Ventisqueros entre R.  Exploradores y Vent. Benito,11,11,Aysén del General Carlos Ibáñez del Campo,112,112,Aysén,11201,11201,Aysén
621,12,12878002-5,BAHIA YENDEGAIA,Vigentes,520370,3918198,128,1285,12850,Costeras Canal Beagle (Seno Ventisquero-Frontera),Tierra del Fuego,Costeras Canal Beagle (entre Seno Ventisquero y Frontera),12,12,Magallanes y de la Antártica Chilena,122,122,Antártica Chilena,12201,12201,Cabo de Hornos
622,12,12930001-9,RIO ROBALO EN PUERTO WILLIAMS,Vigentes,587093,3910090,129,1293,12930,Islas Navarino y Gable,Islas al sur del Canal Beagle y Territorio Antartico,Islas Navarino y Gable,12,12,Magallanes y de la Antártica Chilena,122,122,Antártica Chilena,12201,12201,Cabo de Hornos
623,12,12930002-7,LAGO NAVARINO,Vigentes,608630,3897541,129,1293,12930,Islas Navarino y Gable,Islas al sur del Canal Beagle y Territorio Antartico,Islas Navarino y Gable,12,12,Magallanes y de la Antártica Chilena,122,122,Antártica Chilena,12201,12201,Cabo de Hornos
624,12,12930003-5,ROBALO ALTO,Vigentes,584844,3906837,129,1293,12930,Islas Navarino y Gable,Islas al sur del Canal Beagle y Territorio Antartico,Islas Navarino y Gable,12,12,Magallanes y de la Antártica Chilena,122,122,Antártica Chilena,12201,12201,Cabo de Hornos
625,12,12930004-3,PUERTO NAVARINO,Vigentes,543349,3913150,129,1293,12930,Islas Navarino y Gable,Islas al sur del Canal Beagle y Territorio Antartico,Islas Navarino y Gable,12,12,Magallanes y de la Antártica Chilena,122,122,Antártica Chilena,12201,12201,Cabo de Hornos
626,12,12930005-1,PUERTO TORO,Vigentes,622832,3894234,129,1293,12930,Islas Navarino y Gable,Islas al sur del Canal Beagle y Territorio Antartico,Islas Navarino y Gable,12,12,Magallanes y de la Antártica Chilena,122,122,Antártica Chilena,12201,12201,Cabo de Hornos
627,10,10902002-8,QUELLON,Vigentes,612319,5225689,109,1090,10902,Costeras Vertientes este Entre Punta Ahoni y Punta Yatac,Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10208,10208,Quellón
628,10,10610001-2,HORNOPIREN,Vigentes,712649,5353805,106,1061,10610,Costeras Entre Punta Tentelhue y Rio Negro (Incluido),Costeras entre R.Puelo y R.Yelcho,Costeras Entre Pta Tentelhue y Rio Negro (incl.),10,10,Los Lagos,104,104,Palena,10403,10403,Hualaihué
629,10,10683003-7,CHAITÉN METEOROLÓGICA,Vigentes,686888,5245532,106,1068,10683,Rio Chaiten,Costeras entre R.Puelo y R.Yelcho,Costeras Entre R. Negro (incl.) y R. Yelcho,10,10,Los Lagos,104,104,Palena,10401,10401,Chaitén
630,10,10710001-6,PUERTO. CARDENAS,Vigentes,708368,5216609,107,1071,10710,Lago Yelcho,Rio Yelcho,Rio Yelcho,10,10,Los Lagos,104,104,Palena,10401,10401,Chaitén
631,10,11023001-K,VALLE RIO FRIO,Vigentes,714631,5179609,110,1102,11023,Rio Frio,Rio Palena y Costeras Limite Decima Region,Rio Palena entre Frontera y Rio Rosselot,10,10,Los Lagos,104,104,Palena,10401,10401,Chaitén
632,10,11023002-8,VILLA SANTA LUCIA,Vigentes,713315,5190159,110,1102,11023,Rio Frio,Rio Palena y Costeras Limite Decima Region,Rio Palena entre Frontera y Rio Rosselot,10,10,Los Lagos,104,104,Palena,10401,10401,Chaitén
633,10,10900002-7,ANCUD 2 (DOH),Vigentes,599873,5362857,109,1090,10903,Costeras Vertientes Norte Entre Punta Quetrelquen y Rio Chepu,Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10202,10202,Ancud
634,10,10903003-1,ANCUD 1 (DGA),Vigentes,597708,5364670,109,1090,10903,Costeras Vertientes Norte Entre Punta Quetrelquen y Rio Chepu,Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10202,10202,Ancud
